node,min_value,max_value,jaccard_min_over_max,subject_id
F8,0.17006142169901994,0.19514089122626524,0.8714801937736067,sub-NORB00094
T3,0.19512115339709227,0.19914602426043246,0.9797893486536459,sub-NORB00094
T4,0.19825344007201648,0.20396124024777093,0.9720152703091006,sub-NORB00094
T5,0.17732240818578082,0.21170919306931812,0.8375753816591311,sub-NORB00094
T6,0.17527171154158544,0.19417372349582163,0.9026541201665583,sub-NORB00094
FZ,0.17718748307883908,0.23853496165664934,0.7428155682012153,sub-NORB00094
CZ,0.16238271520332465,0.1785712850437243,0.9093439360284842,sub-NORB00094
PZ,0.1829741182383041,0.21913372257643848,0.834988408388302,sub-NORB00094
Fp1,0.17851877095756977,0.184716796875,0.9664457914911522,sub-NORB00096
Fp2,0.18217580770959613,0.19216579861111108,0.9480136893572209,sub-NORB00096
F3,0.16249408185707956,0.19031575520833333,0.8538130838363952,sub-NORB00096
F4,0.16708276351903403,0.1806369357638889,0.9249645583970071,sub-NORB00096
C3,0.18086850098193727,0.19261067708333335,0.9390367331696996,sub-NORB00096
C4,0.17276475694444446,0.17958537350876555,0.9620202000248746,sub-NORB00096
P3,0.1874036523666896,0.1920138888888889,0.9759900882749838,sub-NORB00096
P4,0.17412109375,0.184426720741167,0.9441207491530992,sub-NORB00096
O1,0.18082319204862665,0.20866427951388883,0.8665747317647194,sub-NORB00096
O2,0.18726128472222223,0.2085872875900907,0.8977598150191315,sub-NORB00096
F7,0.17969299730768765,0.2039388020833334,0.881112350725006,sub-NORB00096
F8,0.17817382812500002,0.18388346842181555,0.9689496813073047,sub-NORB00096
T3,0.18568250868055555,0.19347432318220634,0.9597268806863184,sub-NORB00096
T4,0.18119574652777778,0.19841079399564096,0.9132353279719178,sub-NORB00096
T5,0.15643988715277776,0.20673091361179113,0.7567319488876628,sub-NORB00096
T6,0.1655490451388889,0.17299182302945232,0.9569761289278034,sub-NORB00096
FZ,0.1677251822233529,0.1925672743055556,0.870995255181394,sub-NORB00096
CZ,0.17726828100138148,0.19985894097222226,0.8869669785052019,sub-NORB00096
PZ,0.19056414959298348,0.19494900173611113,0.9775076963509507,sub-NORB00096
Fp1,0.1947862568594406,0.20835281381985057,0.9348866151040316,sub-NORB00103
Fp2,0.1910526474265954,0.2092093524102502,0.9132127470666305,sub-NORB00103
F3,0.20469493473508224,0.2256972410604181,0.9069447804206271,sub-NORB00103
F4,0.19152123715696226,0.19944901527303985,0.9602516056285126,sub-NORB00103
C3,0.1942824382533613,0.20963583969568989,0.9267615620276772,sub-NORB00103
C4,0.18206489138306803,0.1824457649818844,0.9979124009874706,sub-NORB00103
P3,0.17843293268718993,0.1814518165712313,0.9833626141579229,sub-NORB00103
P4,0.19274873673647142,0.1951974889843242,0.9874550012882111,sub-NORB00103
O1,0.1791564081510228,0.2033418764044564,0.8810600714368959,sub-NORB00103
O2,0.1917361809108999,0.19739069967962108,0.9713536717895075,sub-NORB00103
F7,0.19882156805014078,0.2027167216068153,0.9807852380119413,sub-NORB00103
F8,0.1714129888523392,0.18790679223476706,0.9122234849189441,sub-NORB00103
T3,0.17767922259110353,0.188387524033921,0.9431581178332735,sub-NORB00103
T4,0.19139558284905878,0.19725626548286224,0.9702889912294692,sub-NORB00103
T5,0.18120443623260027,0.20365823865943794,0.8897476351821669,sub-NORB00103
T6,0.1807128941952187,0.21216430531865926,0.8517591775100799,sub-NORB00103
FZ,0.20113209969609597,0.2288774997544101,0.8787762008581644,sub-NORB00103
CZ,0.17847359706654753,0.18867862158135523,0.9459131912811465,sub-NORB00103
PZ,0.1866209456898419,0.18954317581786415,0.9845827732103092,sub-NORB00103
